11.820	0.938
11.840	0.855
11.860	0.832
11.880	0.932
11.900	0.671
11.920	0.834
11.940	1.080
11.960	1.038
11.980	0.830
12.000	0.741
12.020	0.934
12.040	0.821
12.060	0.874
12.080	0.803
12.100	0.313
12.120	0.606
12.140	0.751
12.160	0.860
12.180	0.775
12.200	0.680
12.220	0.820
12.240	0.805
12.260	1.086
12.280	0.839
12.300	0.262
12.320	0.540
12.340	0.816
12.360	0.897
12.380	0.683
12.400	0.543
12.420	0.823
12.440	0.810
12.460	1.198
12.480	0.797
12.500	0.450
12.520	0.935
12.540	0.757
12.560	0.788
12.580	0.722
12.600	0.458
12.620	0.753
12.640	0.653
12.660	1.036
12.680	0.896
12.700	0.376
12.720	0.822
12.740	0.898
12.760	0.918
12.780	0.525
12.800	0.471
12.820	0.772
12.840	0.840
12.860	1.233
12.880	0.978
12.900	0.674
12.920	0.827
12.940	0.738
12.960	0.833
12.980	0.724
13.000	0.736
13.020	0.844
13.040	0.893
13.060	1.173
13.080	0.865
13.100	0.455
13.120	0.715
13.140	0.905
13.160	0.845
13.180	0.687
13.200	0.896
13.220	0.879
13.240	0.721
13.260	0.721
13.280	0.777
13.300	0.704
13.320	0.754
13.340	0.969
13.360	0.870
13.380	0.753
13.400	0.828
13.420	0.787
13.440	0.791
13.460	0.843
13.480	0.979
13.500	0.851
13.520	0.764
13.540	1.027
13.560	1.055
13.580	0.836
13.600	1.103
13.620	0.982
13.640	0.736
13.660	0.679
13.680	0.871
13.700	0.999
13.720	0.767
13.740	0.930
13.760	0.915
13.780	0.843
13.800	1.222
13.820	0.996
13.840	0.759
13.860	0.873
13.880	0.970
13.900	1.139
13.920	0.837
13.940	0.982
13.960	0.956
13.980	0.878
14.000	1.293
14.020	1.007
14.040	0.883
14.060	0.804
14.080	0.960
14.100	1.260
14.120	0.903
14.140	1.069
14.160	1.042
14.180	0.918
14.200	1.319
14.220	1.125
14.240	0.965
14.260	0.833
14.280	0.978
14.300	1.326
14.320	0.944
14.340	1.177
14.360	1.184
14.380	0.952
14.400	1.157
14.420	1.045
14.440	0.865
14.460	0.820
14.480	1.043
14.500	1.334
14.520	0.975
14.540	0.992
14.560	0.994
14.580	0.919
14.600	1.451
14.620	1.113
14.640	0.846
14.660	0.653
14.680	0.802
14.700	1.265
14.720	0.908
14.740	1.098
14.760	0.963
14.780	0.898
14.800	1.568
14.820	1.023
14.840	0.863
14.860	1.163
14.880	1.060
14.900	1.265
14.920	0.800
14.940	0.836
14.960	0.813
14.980	0.931
15.000	1.345
