3.720	0.104
3.740	-0.005
3.760	-0.008
3.780	0.131
3.800	-0.102
3.820	0.193
3.840	-0.027
3.860	-0.282
3.880	0.153
3.900	0.126
3.920	0.086
3.940	-0.257
3.960	-0.336
3.980	0.012
4.000	0.036
4.020	0.338
4.040	0.094
4.060	-0.271
4.080	-0.118
4.100	-0.037
4.120	0.035
4.140	-0.286
4.160	-0.252
4.180	0.153
4.200	0.042
4.220	0.054
4.240	-0.094
4.260	-0.453
4.280	-0.240
4.300	0.088
4.320	0.162
4.340	-0.022
4.360	-0.202
4.380	0.024
4.400	-0.049
4.420	-0.103
4.440	-0.186
4.460	-0.433
4.480	-0.116
4.500	0.174
4.520	0.132
4.540	-0.042
4.560	-0.048
4.580	0.013
4.600	0.134
4.620	0.205
4.640	0.003
4.660	-0.486
4.680	-0.266
4.700	0.079
4.720	0.103
4.740	-0.134
4.760	-0.249
4.780	-0.011
4.800	-0.034
4.820	0.001
4.840	-0.130
4.860	-0.424
4.880	-0.081
4.900	0.169
4.920	0.112
4.940	-0.189
4.960	-0.586
4.980	-0.226
5.000	-0.301
5.020	-0.349
5.040	-0.053
5.060	-0.098
5.080	-0.169
5.100	0.673
5.120	5.508
5.140	12.326
5.160	16.407
5.180	18.633
5.200	19.731
5.220	20.295
5.240	20.472
5.260	20.046
5.280	19.774
5.300	19.532
5.320	18.791
5.340	17.786
5.360	16.970
5.380	16.097
5.400	15.205
5.420	14.610
5.440	13.185
5.460	12.129
5.480	11.579
5.500	10.818
5.520	10.056
5.540	9.215
5.560	8.619
5.580	8.030
5.600	7.500
5.620	7.496
5.640	6.861
5.660	6.310
5.680	6.216
5.700	5.886
5.720	5.637
5.740	5.204
5.760	5.009
5.780	4.978
5.800	4.745
5.820	4.804
5.840	4.369
5.860	4.134
5.880	4.259
5.900	4.100
5.920	4.076
5.940	3.795
5.960	3.913
5.980	3.865
6.000	3.682
6.020	4.005
6.040	3.818
6.060	3.696
6.080	3.630
6.100	3.479
6.120	3.415
6.140	3.258
6.160	3.460
6.180	3.297
6.200	3.212
6.220	3.533
6.240	3.142
6.260	3.053
6.280	2.906
6.300	2.791
6.320	3.114
6.340	2.881
6.360	2.987
6.380	2.747
6.400	2.412
6.420	2.825
6.440	2.818
6.460	2.795
6.480	2.843
6.500	2.594
6.520	2.738
6.540	2.962
6.560	2.875
6.580	2.567
6.600	2.303
6.620	2.538
6.640	2.451
6.660	2.265
6.680	2.373
6.700	2.107
6.720	2.238
6.740	2.638
6.760	2.607
6.780	2.344
6.800	2.221
6.820	2.267
6.840	2.264
6.860	2.235
6.880	2.284
6.900	2.127
6.920	2.068
6.940	2.242
6.960	2.465
6.980	2.224
7.000	2.256
7.020	2.180
7.040	2.298
7.060	2.715
7.080	1.943
7.100	1.568
7.120	1.845
7.140	2.264
7.160	2.364
7.180	1.794
7.200	1.897
7.220	1.999
7.240	1.948
7.260	2.514
7.280	2.047
7.300	1.744
7.320	2.032
7.340	2.066
7.360	2.215
7.380	1.801
7.400	1.859
7.420	1.845
7.440	1.787
7.460	2.410
7.480	1.980
7.500	1.663
7.520	1.558
7.540	1.458
7.560	1.780
7.580	1.393
7.600	1.639
7.620	1.718
7.640	1.591
7.660	2.233
7.680	1.806
7.700	1.612
7.720	1.818
7.740	1.679
7.760	1.983
7.780	1.631
7.800	1.617
7.820	1.589
7.840	1.514
7.860	2.044
7.880	1.622
7.900	1.439
7.920	1.384
7.940	1.483
7.960	1.800
7.980	1.161
8.000	1.421
8.020	1.473
8.040	1.377
8.060	1.990
8.080	1.576
8.100	1.335
8.120	1.388
8.140	1.483
8.160	1.720
8.180	1.285
8.200	1.447
8.220	1.355
8.240	1.401
8.260	1.878
8.280	1.465
8.300	1.341
8.320	1.269
8.340	1.325
8.360	1.558
8.380	0.993
8.400	1.163
8.420	1.317
8.440	1.126
8.460	1.775
8.480	1.394
8.500	1.283
8.520	1.307
8.540	1.338
8.560	1.532
8.580	1.229
8.600	1.383
8.620	1.276
8.640	1.302
8.660	1.728
8.680	1.283
8.700	1.080
8.720	1.279
8.740	1.220
8.760	1.414
8.780	1.066
8.800	0.819
8.820	0.714
8.840	0.711
8.860	1.360
8.880	1.130
8.900	0.938
8.920	1.290
8.940	1.108
8.960	1.250
8.980	1.215
9.000	1.108
9.020	1.118
9.040	0.995
9.060	1.383
9.080	1.025
9.100	0.879
9.120	1.205
9.140	1.158
9.160	1.276
9.180	1.263
9.200	1.010
9.220	0.900
9.240	1.111
9.260	1.232
9.280	0.903
9.300	0.807
9.320	0.981
9.340	0.990
9.360	1.157
9.380	1.167
9.400	1.091
9.420	1.083
9.440	1.246
9.460	1.101
9.480	0.821
9.500	0.777
9.520	0.858
9.540	0.847
9.560	0.797
9.580	1.017
9.600	1.081
9.620	0.874
9.640	0.969
9.660	0.818
9.680	0.691
9.700	0.481
9.720	0.530
9.740	0.709
9.760	0.774
9.780	0.981
9.800	1.073
9.820	0.967
9.840	1.046
9.860	0.973
9.880	0.850
9.900	1.004
9.920	0.982
9.940	0.688
9.960	0.640
9.980	0.765
10.000	1.004
10.020	0.779
10.040	0.749
10.060	0.768
10.080	0.365
10.100	0.492
10.120	0.640
10.140	0.708
10.160	0.758
10.180	0.882
10.200	1.063
10.220	0.837
10.240	0.956
10.260	0.879
10.280	0.645
10.300	0.897
10.320	0.950
10.340	0.726
10.360	0.607
10.380	0.760
10.400	0.964
10.420	0.746
10.440	0.861
10.460	0.925
10.480	0.770
10.500	1.068
10.520	0.669
10.540	0.273
10.560	0.275
10.580	0.450
10.600	0.845
10.620	0.793
10.640	0.813
10.660	0.796
10.680	0.616
10.700	1.107
10.720	0.902
10.740	0.603
10.760	0.618
10.780	0.693
10.800	0.935
10.820	0.867
10.840	0.880
10.860	0.813
10.880	0.692
10.900	1.191
10.920	1.001
10.940	0.512
10.960	0.618
10.980	0.669
11.000	0.951
11.020	0.700
11.040	0.740
11.060	0.784
11.080	0.613
11.100	0.960
11.120	0.896
11.140	0.632
11.160	0.781
11.180	0.699
11.200	0.871
11.220	0.792
11.240	0.673
11.260	0.666
11.280	0.562
11.300	1.042
11.320	0.942
11.340	0.623
11.360	0.865
11.380	0.760
11.400	0.865
11.420	0.792
11.440	0.613
11.460	0.584
11.480	0.407
11.500	0.982
11.520	0.969
11.540	0.615
11.560	0.800
11.580	0.702
11.600	0.890
11.620	0.959
11.640	0.695
11.660	0.618
11.680	0.444
11.700	0.887
11.720	0.950
11.740	0.631
11.760	0.768
11.780	0.540
11.800	0.584
11.820	0.706
11.840	0.577
11.860	0.390
11.880	0.283
11.900	0.914
11.920	0.903
11.940	0.538
11.960	0.746
11.980	0.452
12.000	0.679
12.020	1.064
12.040	0.669
12.060	0.549
12.080	0.619
12.100	0.867
12.120	0.819
12.140	0.407
12.160	0.562
12.180	0.470
12.200	0.498
12.220	0.768
12.240	0.498
12.260	0.031
12.280	0.085
12.300	0.602
12.320	0.721
12.340	0.410
12.360	0.575
12.380	0.416
12.400	0.406
12.420	0.927
12.440	0.681
12.460	0.577
12.480	0.658
12.500	0.594
12.520	0.670
12.540	0.508
12.560	0.518
12.580	0.279
12.600	0.237
12.620	0.564
12.640	0.374
12.660	0.181
12.680	0.464
12.700	0.433
12.720	0.565
12.740	0.669
12.760	0.525
12.780	0.422
12.800	0.546
12.820	0.626
12.840	0.488
12.860	0.231
12.880	0.287
12.900	0.175
12.920	0.181
12.940	0.483
12.960	0.500
12.980	0.295
13.000	0.506
13.020	0.462
13.040	0.422
13.060	0.417
13.080	0.315
13.100	0.299
13.120	0.080
13.140	0.455
13.160	0.415
13.180	0.253
13.200	0.419
13.220	0.369
13.240	0.386
13.260	0.394
13.280	0.372
13.300	0.269
13.320	0.130
13.340	0.494
13.360	0.612
13.380	0.387
13.400	0.449
13.420	0.395
13.440	0.476
13.460	0.429
13.480	0.347
13.500	0.076
13.520	-0.239
13.540	0.150
13.560	0.270
13.580	0.253
13.600	0.462
13.620	0.230
13.640	0.324
13.660	0.635
13.680	0.463
13.700	0.181
13.720	-0.079
13.740	0.388
13.760	0.524
13.780	0.272
13.800	0.365
13.820	0.198
13.840	0.403
13.860	0.707
13.880	0.436
13.900	0.107
13.920	-0.099
13.940	0.367
13.960	0.346
13.980	0.042
14.000	0.207
14.020	0.082
14.040	0.318
14.060	0.706
14.080	0.408
14.100	0.163
14.120	0.171
14.140	0.339
14.160	0.389
14.180	0.160
14.200	0.141
14.220	-0.116
14.240	-0.015
14.260	0.424
14.280	0.415
14.300	0.277
14.320	0.236
14.340	0.426
14.360	0.509
14.380	0.312
14.400	0.104
14.420	-0.196
14.440	0.148
14.460	0.511
14.480	0.447
14.500	0.176
14.520	0.083
14.540	0.376
14.560	0.423
14.580	0.325
14.600	0.299
14.620	-0.043
14.640	0.181
14.660	0.445
14.680	0.405
14.700	0.329
14.720	0.200
14.740	0.415
14.760	0.443
14.780	0.421
14.800	0.226
14.820	-0.150
14.840	-0.023
14.860	0.562
14.880	0.482
14.900	0.137
14.920	0.036
14.940	0.270
14.960	0.374
14.980	0.219
